X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
2633269.27857684,1244826.20604493,"0","0","1126",518,2026/05/20 13:33:20+00,,,,,,,,,,,,,,,,,,,,,
2633269.65821723,1244825.8746233,"0","0","1127",518,2026/05/20 13:33:21+00,,,,,,,,,,,,,,,,,,,,,
2633269.88550302,1244825.76471399,"0","0","1128",518,2026/05/20 13:33:22+00,,,,,,,,,,,,,,,,,,,,,
2633269.96230342,1244825.54277827,"0","0","1129",518,2026/05/20 13:33:23+00,,,,,,,,,,,,,,,,,,,,,
2633270.34007463,1244825.54489541,"0","0","1130",518,2026/05/20 13:33:24+00,,,,,,,,,,,,,,,,,,,,,
2633270.34069772,1244825.43371584,"0","0","1131",518,2026/05/20 13:33:25+00,,,,,,,,,,,,,,,,,,,,,
2633270.49492165,1244824.87866483,"0","0","1132",518,2026/05/20 13:33:26+00,,,,,,,,,,,,,,,,,,,,,
2633270.49554473,1244824.76748527,"0","0","1133",518,2026/05/20 13:33:27+00,,,,,,,,,,,,,,,,,,,,,
2633270.94949335,1244824.6588463,"0","0","1134",518,2026/05/20 13:33:28+00,,,,,,,,,,,,,,,,,,,,,
2633271.32851082,1244824.43860435,"0","0","1135",518,2026/05/20 13:33:29+00,,,,,,,,,,,,,,,,,,,,,
2633271.55330427,1244824.7734134,"0","0","1136",518,2026/05/20 13:33:30+00,,,,,,,,,,,,,,,,,,,,,
2633271.62885852,1244824.77383685,"0","0","1137",518,2026/05/20 13:33:31+00,,,,,,,,,,,,,,,,,,,,,
2633271.40032645,1244825.10610523,"0","0","1138",518,2026/05/20 13:33:32+00,,,,,,,,,,,,,,,,,,,,,
2633271.1730406,1244825.21601448,"0","0","1139",518,2026/05/20 13:33:33+00,,,,,,,,,,,,,,,,,,,,,
2633270.56736045,1244825.43498613,"0","0","1140",518,2026/05/20 13:33:34+00,,,,,,,,,,,,,,,,,,,,,
2633270.56798354,1244825.32380656,"0","0","1141",518,2026/05/20 13:33:35+00,,,,,,,,,,,,,,,,,,,,,
2633270.26576656,1244825.32211284,"0","0","1142",518,2026/05/20 13:33:36+00,,,,,,,,,,,,,,,,,,,,,
2633270.11528115,1244825.21008641,"0","0","1143",518,2026/05/20 13:33:37+00,,,,,,,,,,,,,,,,,,,,,
2633269.96105726,1244825.76513742,"0","0","1144",518,2026/05/20 13:33:38+00,,,,,,,,,,,,,,,,,,,,,
2633270.03723458,1244825.65438127,"0","0","1145",518,2026/05/20 13:33:39+00,,,,,,,,,,,,,,,,,,,,,
2633270.26327422,1244825.76683113,"0","0","1146",518,2026/05/20 13:33:40+00,,,,,,,,,,,,,,,,,,,,,
2633270.03848074,1244825.43202213,"0","0","1147",518,2026/05/20 13:33:41+00,,,,,,,,,,,,,,,,,,,,,
2633270.18958923,1244825.43286898,"0","0","1148",518,2026/05/20 13:33:42+00,,,,,,,,,,,,,,,,,,,,,
2633270.2638973,1244825.65565156,"0","0","1149",518,2026/05/20 13:33:43+00,,,,,,,,,,,,,,,,,,,,,
2633270.48931385,1244825.87928099,"0","0","1150",518,2026/05/20 13:33:44+00,,,,,,,,,,,,,,,,,,,,,
2633270.48993694,1244825.76810142,"0","0","1151",518,2026/05/20 13:33:45+00,,,,,,,,,,,,,,,,,,,,,
2633270.5580141,1244827.10267973,"0","0","1152",518,2026/05/20 13:33:46+00,,,,,,,,,,,,,,,,,,,,,
2633270.93266973,1244827.66069477,"0","0","1153",518,2026/05/20 13:33:47+00,,,,,,,,,,,,,,,,,,,,,
2633271.237379,1244827.21767024,"0","0","1154",518,2026/05/20 13:33:48+00,,,,,,,,,,,,,,,,,,,,,
2633271.01196253,1244826.99404077,"0","0","1155",518,2026/05/20 13:33:49+00,,,,,,,,,,,,,,,,,,,,,
2633271.16057858,1244827.43960594,"0","0","1156",518,2026/05/20 13:33:50+00,,,,,,,,,,,,,,,,,,,,,
2633271.2361328,1244827.44002938,"0","0","1157",518,2026/05/20 13:33:51+00,,,,,,,,,,,,,,,,,,,,,
2633271.2361328,1244827.44002938,"0","0","1158",518,2026/05/20 13:33:52+00,,,,,,,,,,,,,,,,,,,,,
2633271.32165668,1244825.66157965,"0","0","1159",518,2026/05/20 13:33:53+00,,,,,,,,,,,,,,,,,,,,,
2633271.62574297,1244825.32973472,"0","0","1160",518,2026/05/20 13:33:54+00,,,,,,,,,,,,,,,,,,,,,
2633271.62948163,1244824.66265728,"0","0","1161",518,2026/05/20 13:33:55+00,,,,,,,,,,,,,,,,,,,,,
2633272.16023076,1244824.33208271,"0","0","1162",518,2026/05/20 13:33:56+00,,,,,,,,,,,,,,,,,,,,,
2633272.54174081,1244823.66712255,"0","0","1163",518,2026/05/20 13:33:57+00,,,,,,,,,,,,,,,,,,,,,
2633273.22359863,1244823.337395,"0","0","1164",518,2026/05/20 13:33:58+00,,,,,,,,,,,,,,,,,,,,,
2633273.60136998,1244823.33951234,"0","0","1165",518,2026/05/20 13:33:59+00,,,,,,,,,,,,,,,,,,,,,
2633273.67505481,1244823.67347453,"0","0","1166",518,2026/05/20 13:34:00+00,,,,,,,,,,,,,,,,,,,,,
2633273.97727187,1244823.67516842,"0","0","1167",518,2026/05/20 13:34:01+00,,,,,,,,,,,,,,,,,,,,,
2633274.35566637,1244823.56610625,"0","0","1168",518,2026/05/20 13:34:02+00,,,,,,,,,,,,,,,,,,,,,
2633274.73468404,1244823.34586452,"0","0","1169",518,2026/05/20 13:34:03+00,,,,,,,,,,,,,,,,,,,,,
2633275.41342611,1244823.57203508,"0","0","1170",517.9,2026/05/20 13:34:04+00,,,,,,,,,,,,,,,,,,,,,
2633275.64133528,1244823.35094642,"0","0","1171",517.9,2026/05/20 13:34:05+00,,,,,,,,,,,,,,,,,,,,,
2633275.71688955,1244823.35136992,"0","0","1172",517.9,2026/05/20 13:34:06+00,,,,,,,,,,,,,,,,,,,,,
2633275.64008891,1244823.57330557,"0","0","1173",517.9,2026/05/20 13:34:07+00,,,,,,,,,,,,,,,,,,,,,
2633275.5626651,1244823.90642079,"0","0","1174",517.9,2026/05/20 13:34:08+00,,,,,,,,,,,,,,,,,,,,,
2633275.55767963,1244824.79585736,"0","0","1175",517.9,2026/05/20 13:34:09+00,,,,,,,,,,,,,,,,,,,,,
2633275.55456371,1244825.35175522,"0","0","1176",517.9,2026/05/20 13:34:10+00,,,,,,,,,,,,,,,,,,,,,
2633275.10061507,1244825.46039383,"0","0","1177",517.9,2026/05/20 13:34:11+00,,,,,,,,,,,,,,,,,,,,,
2633274.64728961,1244825.45785291,"0","0","1178",517.9,2026/05/20 13:34:12+00,,,,,,,,,,,,,,,,,,,,,
2633274.56986587,1244825.79096814,"0","0","1179",517.9,2026/05/20 13:34:13+00,,,,,,,,,,,,,,,,,,,,,
2633274.34444947,1244825.56733855,"0","0","1180",517.9,2026/05/20 13:34:14+00,,,,,,,,,,,,,,,,,,,,,
2633274.34943476,1244824.67790197,"0","0","1181",517.9,2026/05/20 13:34:15+00,,,,,,,,,,,,,,,,,,,,,
2633274.27512682,1244824.45511934,"0","0","1182",517.9,2026/05/20 13:34:16+00,,,,,,,,,,,,,,,,,,,,,
2633274.35317372,1244824.01082454,"0","0","1183",517.9,2026/05/20 13:34:17+00,,,,,,,,,,,,,,,,,,,,,
2633274.20393467,1244823.67643886,"0","0","1184",517.9,2026/05/20 13:34:18+00,,,,,,,,,,,,,,,,,,,,,
2633273.82865594,1244823.22960319,"0","0","1185",517.8,2026/05/20 13:34:19+00,,,,,,,,,,,,,,,,,,,,,
2633273.90483337,1244823.11884709,"0","0","1186",517.8,2026/05/20 13:34:20+00,,,,,,,,,,,,,,,,,,,,,
2633273.68128629,1244822.56167881,"0","0","1187",517.8,2026/05/20 13:34:21+00,,,,,,,,,,,,,,,,,,,,,
2633273.22920688,1244822.33677885,"0","0","1188",517.8,2026/05/20 13:34:22+00,,,,,,,,,,,,,,,,,,,,,
2633273.23169944,1244821.89206056,"0","0","1189",517.8,2026/05/20 13:34:23+00,,,,,,,,,,,,,,,,,,,,,
2633273.00254403,1244822.33550845,"0","0","1190",517.8,2026/05/20 13:34:24+00,,,,,,,,,,,,,,,,,,,,,
2633272.70095003,1244822.22263503,"0","0","1191",517.8,2026/05/20 13:34:25+00,,,,,,,,,,,,,,,,,,,,,
2633273.22983002,1244822.22559927,"0","0","1192",517.8,2026/05/20 13:34:26+00,,,,,,,,,,,,,,,,,,,,,
2633273.45462345,1244822.5604084,"0","0","1193",517.8,2026/05/20 13:34:27+00,,,,,,,,,,,,,,,,,,,,,
2633273.37470717,1244823.33824193,"0","0","1194",517.7,2026/05/20 13:34:28+00,,,,,,,,,,,,,,,,,,,,,
2633273.52581571,1244823.33908887,"0","0","1195",517.7,2026/05/20 13:34:29+00,,,,,,,,,,,,,,,,,,,,,
2633273.97851818,1244823.45280928,"0","0","1196",517.7,2026/05/20 13:34:30+00,,,,,,,,,,,,,,,,,,,,,
2633274.13087303,1244823.23129709,"0","0","1197",517.7,2026/05/20 13:34:31+00,,,,,,,,,,,,,,,,,,,,,
2633274.88579258,1244823.34671149,"0","0","1198",517.7,2026/05/20 13:34:32+00,,,,,,,,,,,,,,,,,,,,,
2633274.95947733,1244823.6806737,"0","0","1199",517.7,2026/05/20 13:34:33+00,,,,,,,,,,,,,,,,,,,,,
2633274.80774563,1244823.7910063,"0","0","1200",517.7,2026/05/20 13:34:34+00,,,,,,,,,,,,,,,,,,,,,
2633274.80400662,1244824.45808373,"0","0","1201",517.7,2026/05/20 13:34:35+00,,,,,,,,,,,,,,,,,,,,,
2633274.72658286,1244824.79119896,"0","0","1202",517.7,2026/05/20 13:34:36+00,,,,,,,,,,,,,,,,,,,,,
2633274.72346702,1244825.34709682,"0","0","1203",517.7,2026/05/20 13:34:37+00,,,,,,,,,,,,,,,,,,,,,
2633274.94888341,1244825.57072643,"0","0","1204",517.7,2026/05/20 13:34:38+00,,,,,,,,,,,,,,,,,,,,,
2633274.87208283,1244825.79266208,"0","0","1205",517.6,2026/05/20 13:34:39+00,,,,,,,,,,,,,,,,,,,,,
2633275.02194496,1244826.01586821,"0","0","1206",517.6,2026/05/20 13:34:40+00,,,,,,,,,,,,,,,,,,,,,
2633275.09687602,1244826.12747127,"0","0","1207",517.6,2026/05/20 13:34:41+00,,,,,,,,,,,,,,,,,,,,,
2633274.94514438,1244826.23780386,"0","0","1208",517.6,2026/05/20 13:34:42+00,,,,,,,,,,,,,,,,,,,,,
2633274.8683438,1244826.45973952,"0","0","1209",517.6,2026/05/20 13:34:43+00,,,,,,,,,,,,,,,,,,,,,
2633274.72035118,1244825.90299468,"0","0","1210",517.6,2026/05/20 13:34:44+00,,,,,,,,,,,,,,,,,,,,,
2633274.87457551,1244825.3479438,"0","0","1211",517.6,2026/05/20 13:34:45+00,,,,,,,,,,,,,,,,,,,,,
2633275.02693035,1244825.12643163,"0","0","1212",517.6,2026/05/20 13:34:46+00,,,,,,,,,,,,,,,,,,,,,
2633274.8002676,1244825.12516116,"0","0","1213",517.6,2026/05/20 13:34:47+00,,,,,,,,,,,,,,,,,,,,,
2633274.9557383,1244824.34775113,"0","0","1214",517.6,2026/05/20 13:34:48+00,,,,,,,,,,,,,,,,,,,,,
2633274.57921334,1244824.12327455,"0","0","1215",517.5,2026/05/20 13:34:49+00,,,,,,,,,,,,,,,,,,,,,
2633274.43059747,1244823.6777093,"0","0","1216",517.5,2026/05/20 13:34:50+00,,,,,,,,,,,,,,,,,,,,,
2633273.75185537,1244823.45153886,"0","0","1217",517.5,2026/05/20 13:34:51+00,,,,,,,,,,,,,,,,,,,,,
2633273.45213087,1244823.00512669,"0","0","1218",517.5,2026/05/20 13:34:52+00,,,,,,,,,,,,,,,,,,,,,
2633273.00005149,1244822.78022674,"0","0","1219",517.5,2026/05/20 13:34:53+00,,,,,,,,,,,,,,,,,,,,,
2633272.32193236,1244822.44287689,"0","0","1220",517.5,2026/05/20 13:34:54+00,,,,,,,,,,,,,,,,,,,,,
2633272.0946464,1244822.5527861,"0","0","1221",517.5,2026/05/20 13:34:55+00,,,,,,,,,,,,,,,,,,,,,
2633271.79242927,1244822.55109229,"0","0","1222",517.4,2026/05/20 13:34:56+00,,,,,,,,,,,,,,,,,,,,,
2633271.79242927,1244822.55109229,"0","0","1223",517.4,2026/05/20 13:34:57+00,,,,,,,,,,,,,,,,,,,,,
2633271.71313633,1244823.21774628,"0","0","1224",517.4,2026/05/20 13:34:58+00,,,,,,,,,,,,,,,,,,,,,
2633271.71313633,1244823.21774628,"0","0","1225",517.4,2026/05/20 13:34:59+00,,,,,,,,,,,,,,,,,,,,,
2633271.71313633,1244823.21774628,"0","0","1226",517.4,2026/05/20 13:35:00+00,,,,,,,,,,,,,,,,,,,,,
2633271.63508962,1244823.66204112,"0","0","1227",517.4,2026/05/20 13:35:01+00,,,,,,,,,,,,,,,,,,,,,
2633271.55828913,1244823.88397683,"0","0","1228",517.4,2026/05/20 13:35:02+00,,,,,,,,,,,,,,,,,,,,,
2633271.25669518,1244823.77110348,"0","0","1229",517.4,2026/05/20 13:35:03+00,,,,,,,,,,,,,,,,,,,,,
2633271.25669518,1244823.77110348,"0","0","1230",517.4,2026/05/20 13:35:04+00,,,,,,,,,,,,,,,,,,,,,
2633271.10496355,1244823.88143617,"0","0","1231",517.4,2026/05/20 13:35:05+00,,,,,,,,,,,,,,,,,,,,,
2633270.95323193,1244823.99176886,"0","0","1232",517.4,2026/05/20 13:35:06+00,,,,,,,,,,,,,,,,,,,,,
2633270.65039179,1244824.10125469,"0","0","1233",517.4,2026/05/20 13:35:07+00,,,,,,,,,,,,,,,,,,,,,
2633270.8021234,1244823.99092199,"0","0","1234",517.4,2026/05/20 13:35:08+00,,,,,,,,,,,,,,,,,,,,,
2633270.57546062,1244823.98965168,"0","0","1235",517.4,2026/05/20 13:35:09+00,,,,,,,,,,,,,,,,,,,,,
2633270.19644314,1244824.20989368,"0","0","1236",517.4,2026/05/20 13:35:10+00,,,,,,,,,,,,,,,,,,,,,
2633270.12275812,1244823.87593153,"0","0","1237",517.4,2026/05/20 13:35:11+00,,,,,,,,,,,,,,,,,,,,,
2633270.04845002,1244823.65314896,"0","0","1238",517.3,2026/05/20 13:35:12+00,,,,,,,,,,,,,,,,,,,,,
2633269.97351883,1244823.54154596,"0","0","1239",517.3,2026/05/20 13:35:13+00,,,,,,,,,,,,,,,,,,,,,
2633269.97414191,1244823.43036639,"0","0","1240",517.3,2026/05/20 13:35:14+00,,,,,,,,,,,,,,,,,,,,,
2633270.35315943,1244823.21012438,"0","0","1241",517.3,2026/05/20 13:35:15+00,,,,,,,,,,,,,,,,,,,,,
2633270.20205088,1244823.20927753,"0","0","1242",517.3,2026/05/20 13:35:17+00,,,,,,,,,,,,,,,,,,,,,
2633270.12711969,1244823.09767453,"0","0","1243",517.3,2026/05/20 13:35:18+00,,,,,,,,,,,,,,,,,,,,,
2633270.95572431,1244823.54705057,"0","0","1244",517.3,2026/05/20 13:35:19+00,,,,,,,,,,,,,,,,,,,,,
2633271.18176402,1244823.65950046,"0","0","1245",517.3,2026/05/20 13:35:20+00,,,,,,,,,,,,,,,,,,,,,
2633271.41154234,1244823.10487293,"0","0","1246",517.3,2026/05/20 13:35:21+00,,,,,,,,,,,,,,,,,,,,,
2633271.40904992,1244823.54959122,"0","0","1247",517.3,2026/05/20 13:35:22+00,,,,,,,,,,,,,,,,,,,,,
2633271.71936744,1244822.10595056,"0","0","1248",517.2,2026/05/20 13:35:23+00,,,,,,,,,,,,,,,,,,,,,
2633272.09402328,1244822.66396567,"0","0","1249",517.2,2026/05/20 13:35:24+00,,,,,,,,,,,,,,,,,,,,,
2633272.54797208,1244822.55532683,"0","0","1250",517.2,2026/05/20 13:35:25+00,,,,,,,,,,,,,,,,,,,,,
2633272.99880522,1244823.00258588,"0","0","1251",517.2,2026/05/20 13:35:26+00,,,,,,,,,,,,,,,,,,,,,
2633273.1486675,1244823.22579196,"0","0","1252",517.2,2026/05/20 13:35:27+00,,,,,,,,,,,,,,,,,,,,,
2633273.52456942,1244823.56144801,"0","0","1253",517.2,2026/05/20 13:35:28+00,,,,,,,,,,,,,,,,,,,,,
2633273.67318536,1244824.00701325,"0","0","1254",517.1,2026/05/20 13:35:29+00,,,,,,,,,,,,,,,,,,,,,
2633274.6528981,1244824.45723676,"0","0","1255",517.1,2026/05/20 13:35:30+00,,,,,,,,,,,,,,,,,,,,,
2633275.4815022,1244824.90661344,"0","0","1256",517.1,2026/05/20 13:35:31+00,,,,,,,,,,,,,,,,,,,,,
2633276.23517511,1244825.24438716,"0","0","1257",517.1,2026/05/20 13:35:32+00,,,,,,,,,,,,,,,,,,,,,
2633277.06377897,1244825.69376406,"0","0","1258",517,2026/05/20 13:35:33+00,,,,,,,,,,,,,,,,,,,,,
2633277.8174517,1244826.03153798,"0","0","1259",517,2026/05/20 13:35:34+00,,,,,,,,,,,,,,,,,,,,,
2633280.29827604,1244828.26910629,"0","0","1260",517,2026/05/20 13:35:35+00,,,,,,,,,,,,,,,,,,,,,
2633282.47563515,1244830.72734045,"0","0","1261",516.9,2026/05/20 13:35:36+00,,,,,,,,,,,,,,,,,,,,,
2633285.48969839,1244832.18961906,"0","0","1262",516.9,2026/05/20 13:35:37+00,,,,,,,,,,,,,,,,,,,,,
2633286.62114057,1244832.52951223,"0","0","1263",516.8,2026/05/20 13:35:38+00,,,,,,,,,,,,,,,,,,,,,
2633289.1887349,1244832.76627561,"0","0","1264",516.8,2026/05/20 13:35:39+00,,,,,,,,,,,,,,,,,,,,,
2633290.24399917,1244833.21692538,"0","0","1265",516.8,2026/05/20 13:35:40+00,,,,,,,,,,,,,,,,,,,,,
2633293.25244758,1244835.67982412,"0","0","1266",516.8,2026/05/20 13:35:41+00,,,,,,,,,,,,,,,,,,,,,
2633294.07980163,1244836.35156256,"0","0","1267",516.8,2026/05/20 13:35:42+00,,,,,,,,,,,,,,,,,,,,,
2633298.22592322,1244838.04256292,"0","0","1268",516.8,2026/05/20 13:35:43+00,,,,,,,,,,,,,,,,,,,,,
2633299.80881712,1244838.71854007,"0","0","1269",516.9,2026/05/20 13:35:44+00,,,,,,,,,,,,,,,,,,,,,
2633301.38609764,1244840.39513381,"0","0","1270",516.9,2026/05/20 13:35:45+00,,,,,,,,,,,,,,,,,,,,,
2633303.27307785,1244840.73926848,"0","0","1271",516.9,2026/05/20 13:35:46+00,,,,,,,,,,,,,,,,,,,,,
2633306.50817908,1244843.20344555,"0","0","1272",517,2026/05/20 13:35:47+00,,,,,,,,,,,,,,,,,,,,,
2633308.45574084,1244846.21631556,"0","0","1273",517.2,2026/05/20 13:35:48+00,,,,,,,,,,,,,,,,,,,,,
2633308.90469803,1244846.9971161,"0","0","1274",517.2,2026/05/20 13:35:49+00,,,,,,,,,,,,,,,,,,,,,
2633310.32337979,1244850.00701933,"0","0","1275",517.3,2026/05/20 13:35:50+00,,,,,,,,,,,,,,,,,,,,,
2633311.14573907,1244851.56819679,"0","0","1276",517.4,2026/05/20 13:35:51+00,,,,,,,,,,,,,,,,,,,,,
2633311.88193825,1244855.01900323,"0","0","1277",517.6,2026/05/20 13:35:52+00,,,,,,,,,,,,,,,,,,,,,
2633313.22319103,1244858.36202199,"0","0","1278",517.8,2026/05/20 13:35:53+00,,,,,,,,,,,,,,,,,,,,,
2633313.51979123,1244859.36433411,"0","0","1279",517.8,2026/05/20 13:35:54+00,,,,,,,,,,,,,,,,,,,,,
2633313.73147897,1244862.03391595,"0","0","1280",518,2026/05/20 13:35:55+00,,,,,,,,,,,,,,,,,,,,,
2633314.17918642,1244863.03707608,"0","0","1281",518,2026/05/20 13:35:56+00,,,,,,,,,,,,,,,,,,,,,
2633314.6262698,1244864.15141583,"0","0","1282",518.1,2026/05/20 13:35:57+00,,,,,,,,,,,,,,,,,,,,,
2633315.13268454,1244868.1568487,"0","0","1283",518.4,2026/05/20 13:35:58+00,,,,,,,,,,,,,,,,,,,,,
2633314.65752506,1244872.04559007,"0","0","1284",518.6,2026/05/20 13:35:59+00,,,,,,,,,,,,,,,,,,,,,
2633314.65128584,1244873.15738589,"0","0","1285",518.7,2026/05/20 13:36:00+00,,,,,,,,,,,,,,,,,,,,,
2633314.02689161,1244876.71174062,"0","0","1286",518.9,2026/05/20 13:36:01+00,,,,,,,,,,,,,,,,,,,,,
2633313.64413243,1244877.59905736,"0","0","1287",519,2026/05/20 13:36:02+00,,,,,,,,,,,,,,,,,,,,,
2633313.7777702,1244880.71293369,"0","0","1288",519.3,2026/05/20 13:36:03+00,,,,,,,,,,,,,,,,,,,,,
2633313.92326209,1244881.71439792,"0","0","1289",519.4,2026/05/20 13:36:04+00,,,,,,,,,,,,,,,,,,,,,
2633313.60295477,1244884.93690996,"0","0","1290",519.6,2026/05/20 13:36:05+00,,,,,,,,,,,,,,,,,,,,,
2633313.59733963,1244885.93752624,"0","0","1291",519.7,2026/05/20 13:36:06+00,,,,,,,,,,,,,,,,,,,,,
2633314.71067611,1244889.50163285,"0","0","1292",520,2026/05/20 13:36:07+00,,,,,,,,,,,,,,,,,,,,,
2633315.1590052,1244890.39361354,"0","0","1293",520,2026/05/20 13:36:08+00,,,,,,,,,,,,,,,,,,,,,
2633314.68509518,1244894.05999596,"0","0","1294",520.3,2026/05/20 13:36:09+00,,,,,,,,,,,,,,,,,,,,,
2633314.2255358,1244895.16924789,"0","0","1295",520.4,2026/05/20 13:36:10+00,,,,,,,,,,,,,,,,,,,,,
2633314.51839038,1244896.83863769,"0","0","1296",520.5,2026/05/20 13:36:11+00,,,,,,,,,,,,,,,,,,,,,
2633314.35480532,1244899.06138151,"0","0","1297",520.7,2026/05/20 13:36:12+00,,,,,,,,,,,,,,,,,,,,,
2633313.66546698,1244900.72525948,"0","0","1298",520.8,2026/05/20 13:36:13+00,,,,,,,,,,,,,,,,,,,,,
2633313.65548447,1244902.50413294,"0","0","1299",521,2026/05/20 13:36:14+00,,,,,,,,,,,,,,,,,,,,,
2633313.04606722,1244903.39017784,"0","0","1300",521.1,2026/05/20 13:36:15+00,,,,,,,,,,,,,,,,,,,,,
2633312.89371294,1244903.61168908,"0","0","1301",521.1,2026/05/20 13:36:16+00,,,,,,,,,,,,,,,,,,,,,
2633313.19530202,1244903.72456456,"0","0","1302",521.1,2026/05/20 13:36:17+00,,,,,,,,,,,,,,,,,,,,,
2633312.88934569,1244904.38994622,"0","0","1303",521.2,2026/05/20 13:36:18+00,,,,,,,,,,,,,,,,,,,,,
2633312.50596453,1244905.3884427,"0","0","1304",521.2,2026/05/20 13:36:19+00,,,,,,,,,,,,,,,,,,,,,
2633312.42791577,1244905.8327371,"0","0","1305",521.3,2026/05/20 13:36:20+00,,,,,,,,,,,,,,,,,,,,,
2633312.65519932,1244905.72282941,"0","0","1306",521.3,2026/05/20 13:36:21+00,,,,,,,,,,,,,,,,,,,,,
2633312.71889863,1244907.83566564,"0","0","1307",521.5,2026/05/20 13:36:22+00,,,,,,,,,,,,,,,,,,,,,
2633311.73608325,1244907.9413337,"0","0","1308",521.6,2026/05/20 13:36:23+00,,,,,,,,,,,,,,,,,,,,,
2633311.35956502,1244907.71685473,"0","0","1309",521.6,2026/05/20 13:36:24+00,,,,,,,,,,,,,,,,,,,,,
2633310.52785604,1244907.8233709,"0","0","1310",521.7,2026/05/20 13:36:25+00,,,,,,,,,,,,,,,,,,,,,
2633310.07391304,1244907.93200686,"0","0","1311",521.7,2026/05/20 13:36:26+00,,,,,,,,,,,,,,,,,,,,,
2633309.84538195,1244908.26427383,"0","0","1312",521.7,2026/05/20 13:36:27+00,,,,,,,,,,,,,,,,,,,,,
2633309.99711217,1244908.15394211,"0","0","1313",521.7,2026/05/20 13:36:28+00,,,,,,,,,,,,,,,,,,,,,
2633309.61747473,1244908.48536122,"0","0","1314",521.8,2026/05/20 13:36:29+00,,,,,,,,,,,,,,,,,,,,,
2633309.69178025,1244908.70814434,"0","0","1315",521.8,2026/05/20 13:36:30+00,,,,,,,,,,,,,,,,,,,,,
2633309.69178025,1244908.70814434,"0","0","1316",521.8,2026/05/20 13:36:31+00,,,,,,,,,,,,,,,,,,,,,
2633309.23970881,1244908.48324158,"0","0","1317",521.8,2026/05/20 13:36:32+00,,,,,,,,,,,,,,,,,,,,,
2633309.31339051,1244908.81720429,"0","0","1318",521.9,2026/05/20 13:36:33+00,,,,,,,,,,,,,,,,,,,,,
2633309.38956752,1244908.70644862,"0","0","1319",521.9,2026/05/20 13:36:34+00,,,,,,,,,,,,,,,,,,,,,
2633309.39081518,1244908.48408943,"0","0","1320",521.9,2026/05/20 13:36:35+00,,,,,,,,,,,,,,,,,,,,,
2633309.391439,1244908.37290984,"0","0","1321",521.9,2026/05/20 13:36:36+00,,,,,,,,,,,,,,,,,,,,,
2633309.31526199,1244908.48366551,"0","0","1322",521.9,2026/05/20 13:36:37+00,,,,,,,,,,,,,,,,,,,,,
2633309.24095646,1244908.26088239,"0","0","1323",521.9,2026/05/20 13:36:38+00,,,,,,,,,,,,,,,,,,,,,
2633309.24095646,1244908.26088239,"0","0","1324",521.9,2026/05/20 13:36:39+00,,,,,,,,,,,,,,,,,,,,,
2633309.24095646,1244908.26088239,"0","0","1325",521.9,2026/05/20 13:36:40+00,,,,,,,,,,,,,,,,,,,,,
2633309.24095646,1244908.26088239,"0","0","1326",521.9,2026/05/20 13:36:41+00,,,,,,,,,,,,,,,,,,,,,
2633308.71333177,1244908.03555575,"0","0","1327",522,2026/05/20 13:36:42+00,,,,,,,,,,,,,,,,,,,,,
2633308.7901326,1244907.81362048,"0","0","1328",522,2026/05/20 13:36:43+00,,,,,,,,,,,,,,,,,,,,,
2633308.71520322,1244907.70201697,"0","0","1329",522,2026/05/20 13:36:44+00,,,,,,,,,,,,,,,,,,,,,
2633308.63965002,1244907.70159305,"0","0","1330",522,2026/05/20 13:36:45+00,,,,,,,,,,,,,,,,,,,,,
2633308.79200404,1244907.4800817,"0","0","1331",522,2026/05/20 13:36:46+00,,,,,,,,,,,,,,,,,,,,,
2633308.94311044,1244907.48092954,"0","0","1332",522.1,2026/05/20 13:36:47+00,,,,,,,,,,,,,,,,,,,,,
2633308.86693342,1244907.59168521,"0","0","1333",522.1,2026/05/20 13:36:48+00,,,,,,,,,,,,,,,,,,,,,
2633308.94311044,1244907.48092954,"0","0","1334",522.1,2026/05/20 13:36:49+00,,,,,,,,,,,,,,,,,,,,,
2633308.79200404,1244907.4800817,"0","0","1335",522.1,2026/05/20 13:36:50+00,,,,,,,,,,,,,,,,,,,,,
2633308.71582703,1244907.59083737,"0","0","1336",522.1,2026/05/20 13:36:51+00,,,,,,,,,,,,,,,,,,,,,
2633308.79200404,1244907.4800817,"0","0","1337",522.1,2026/05/20 13:36:52+00,,,,,,,,,,,,,,,,,,,,,
2633308.56409683,1244907.70116913,"0","0","1338",522.1,2026/05/20 13:36:53+00,,,,,,,,,,,,,,,,,,,,,
2633308.48854363,1244907.70074521,"0","0","1339",522.1,2026/05/20 13:36:54+00,,,,,,,,,,,,,,,,,,,,,
2633308.48854363,1244907.70074521,"0","0","1340",522.1,2026/05/20 13:36:55+00,,,,,,,,,,,,,,,,,,,,,
2633308.48854363,1244907.70074521,"0","0","1341",522.1,2026/05/20 13:36:56+00,,,,,,,,,,,,,,,,,,,,,
2633308.48854363,1244907.70074521,"0","0","1342",522.1,2026/05/20 13:36:57+00,,,,,,,,,,,,,,,,,,,,,
2633309.32150025,1244907.37186958,"0","0","1343",522.2,2026/05/20 13:36:58+00,,,,,,,,,,,,,,,,,,,,,
